f_100549_,BLOCKED_OFFLINE,0,
f_10058_,val$digest,2,
f_10059_,this$0,2,
f_100622_,this$0,0,
f_100639_,this$0,0,
f_100656_,EXAMPLES,2,
f_100668_,minecraft,0,
f_100669_,hiddenPlayers,0,
f_100670_,service,0,
f_100671_,discoveredNamesToUUID,0,
f_100692_,socialInteractionsScreen,0,
f_100694_,players,0,
f_100695_,filter,0,
f_100726_,lastSearch,0,
f_100727_,page,0,
f_100728_,allButton,0,
f_100729_,hiddenButton,0,
f_100730_,blockedButton,0,
f_100731_,blockingHintButton,0,
f_100732_,serverLabel,0,
f_100733_,playerCount,0,
f_100737_,TAB_ALL,0,
f_100738_,TAB_HIDDEN,0,
f_100739_,TAB_BLOCKED,0,
f_100740_,TAB_ALL_SELECTED,0,
f_100741_,TAB_HIDDEN_SELECTED,0,
f_100742_,TAB_BLOCKED_SELECTED,0,
f_100743_,SEARCH_HINT,0,
f_100744_,EMPTY_SEARCH,0,
f_100745_,EMPTY_HIDDEN,0,
f_100746_,EMPTY_BLOCKED,0,
f_100747_,BLOCKING_HINT,0,
f_100748_,socialInteractionsPlayerList,0,
f_100749_,searchBox,0,
f_100803_,this$0,0,
f_10081_,DISCONNECT_REASON,2,
f_100831_,tempDataPackDir,0,
f_100832_,tempDataPackRepository,0,
f_10083_,connection,2,
f_100848_,LOGGER,0,
f_100849_,GAME_MODEL_LABEL,0,
f_10084_,hasRequestedStatus,2,
f_100852_,NAME_LABEL,0,
f_101044_,exitCallback,0,
f_101046_,invalidEntries,0,
f_101047_,doneButton,0,
f_101049_,gameRules,0,
f_101098_,checkbox,0,
f_101137_,this$0,0,
f_101138_,label,0,
f_101159_,label,0,
f_101160_,children,0,
f_101161_,this$0,0,
f_101171_,this$0,0,
f_101172_,input,0,
f_101193_,tooltip,0,
f_101200_,this$0,0,
f_101213_,val$this$0,0,
f_101215_,val$entries,0,
f_101216_,this$1,0,
f_101243_,LOGGER,0,
f_101245_,NAME_LABEL,0,
f_101247_,callback,0,
f_101249_,levelAccess,0,
f_101298_,LOGGER,0,
f_101299_,DIMENSION_COLORS,0,
f_101300_,callback,0,
f_101301_,upgrader,0,
f_101329_,lastScreen,0,
f_101330_,searchBox,0,
f_101332_,deleteButton,0,
f_101333_,selectButton,0,
f_101334_,renameButton,0,
f_101335_,copyButton,0,
f_101336_,list,0,
f_101645_,LOGGER,0,
f_101646_,DATE_FORMAT,0,
f_101649_,FROM_NEWER_TOOLTIP_1,0,
f_101650_,FROM_NEWER_TOOLTIP_2,0,
f_101651_,SNAPSHOT_TOOLTIP_1,0,
f_101652_,SNAPSHOT_TOOLTIP_2,0,
f_101653_,WORLD_LOCKED_TOOLTIP,0,
f_101654_,screen,0,
f_101693_,minecraft,0,
f_101694_,screen,0,
f_101695_,summary,0,
f_101697_,iconFile,0,
f_101698_,icon,0,
f_101754_,name,0,
f_101765_,PROMPT_TEXT,0,
f_101766_,items,0,
f_101771_,EMPTY_SLOT,0,
f_101772_,CLOSE_ITEM,0,
f_101773_,SCROLL_LEFT,0,
f_101774_,SCROLL_RIGHT_ENABLED,0,
f_101775_,SCROLL_RIGHT_DISABLED,0,
f_101776_,CLOSE_MENU_TEXT,0,
f_101777_,PREVIOUS_PAGE_TEXT,0,
f_101778_,NEXT_PAGE_TEXT,0,
f_101779_,listener,0,
f_101780_,category,0,
f_101781_,selectedSlot,0,
f_101782_,page,0,
f_101826_,direction,0,
f_101827_,enabled,0,
f_101845_,items,0,
f_101846_,selection,0,
f_101854_,PROFILE_ORDER,0,
f_101855_,TELEPORT_TEXT,0,
f_101856_,TELEPORT_PROMPT,0,
f_101857_,items,0,
f_101875_,TELEPORT_TEXT,0,
f_101876_,TELEPORT_PROMPT,0,
f_101877_,items,0,
f_101891_,team,0,
f_101893_,players,0,
f_101905_,user,0,
f_101906_,display,0,
f_101907_,location,0,
f_101908_,game,0,
f_101916_,gameDirectory,0,
f_101917_,resourcePackDirectory,0,
f_101918_,assetDirectory,0,
f_101919_,assetIndex,0,
f_101926_,demo,0,
f_101927_,launchVersion,0,
f_101928_,versionType,0,
f_101929_,disableMultiplayer,0,
f_101930_,disableChat,0,
f_101942_,user,0,
f_101945_,proxy,0,
f_101952_,EXAMPLES,2,
f_101953_,ERROR_OBJECTIVE_NOT_FOUND,2,
f_101954_,ERROR_OBJECTIVE_READ_ONLY,2,
f_10204_,LOGGER,2,
f_102551_,ERROR_INVALID_VALUE,2,
f_102552_,EXAMPLES,2,
f_102808_,head,0,
f_102809_,hat,0,
f_102810_,body,0,
f_102811_,rightArm,0,
f_102812_,leftArm,0,
f_102813_,rightLeg,0,
f_102814_,leftLeg,0,
f_102890_,twoHanded,0,
f_10298_,directory,2,
f_103106_,renderType,0,
f_10314_,namespaces,2,
f_10315_,LOGGER,2,
f_103264_,EXAMPLES,2,
f_103265_,ERROR_INVALID_OPERATION,2,
f_103266_,ERROR_DIVIDE_BY_ZERO,2,
f_103492_,head,0,
f_103493_,body,0,
f_10367_,description,2,
f_10382_,folder,2,
f_10383_,packSource,2,
f_103927_,ERROR_UNKNOWN_PARTICLE,2,
f_103928_,EXAMPLES,2,
f_10399_,LOGGER,2,
f_104200_,x,0,
f_104201_,y,0,
f_104202_,z,0,
f_104203_,xRot,0,
f_104204_,yRot,0,
f_104205_,zRot,0,
f_104207_,visible,0,
f_104212_,cubes,0,
f_104213_,children,0,
f_104335_,minX,0,
f_104336_,minY,0,
f_104337_,minZ,0,
f_104338_,maxX,0,
f_104339_,maxY,0,
f_104340_,maxZ,0,
f_104341_,polygons,0,
f_104359_,vertices,0,
f_104360_,normal,0,
f_104372_,u,0,
f_104373_,v,0,
f_104387_,LOGGER,0,
f_104388_,minecraft,0,
f_104390_,progress,0,
f_104391_,listener,0,
f_104392_,selectedTab,0,
f_104407_,LOGGER,0,
f_104408_,emptyChunk,0,
f_104409_,lightEngine,0,
f_104410_,storage,0,
f_104411_,level,0,
f_104465_,this$0,0,
f_104466_,chunks,0,
f_104467_,chunkRadius,0,
f_104468_,viewRange,0,
f_104469_,viewCenterX,0,
f_104470_,viewCenterZ,0,
f_104471_,chunkCount,0,
f_104518_,LOGGER,0,
f_104519_,minecraft,0,
f_104520_,parent,0,
f_104521_,updateStatus,0,
f_104522_,connection,0,
f_104556_,mapData,0,
f_104557_,skyFlashTime,0,
f_104558_,tintCaches,0,
f_104559_,chunkSource,0,
f_104561_,connection,0,
f_104562_,levelRenderer,0,
f_104563_,clientLevelData,0,
f_104565_,minecraft,0,
f_104566_,players,0,
f_10481_,description,2,
f_104828_,$SwitchMap$net$minecraft$core$Direction,0,
f_10482_,confirmation,2,
f_104830_,hardcore,0,
f_104832_,isFlat,0,
f_104837_,gameTime,0,
f_104838_,dayTime,0,
f_104839_,raining,0,
f_104840_,difficulty,0,
f_104841_,difficultyLocked,0,
f_104883_,LOGGER,0,
f_104886_,localGameProfile,0,
f_104889_,level,0,
f_104890_,levelData,0,
f_104892_,playerInfoMap,0,
f_104893_,advancements,0,
f_104894_,suggestionsProvider,0,
f_104896_,debugQueryHandler,0,
f_104897_,serverChunkRadius,0,
f_104898_,random,0,
f_104899_,commands,0,
f_104901_,id,0,
f_104902_,levels,0,
f_104903_,registryAccess,0,
f_10497_,sources,2,
f_10498_,available,2,
f_10499_,selected,2,
f_105160_,connection,0,
f_105161_,minecraft,0,
f_105162_,pendingSuggestionsId,0,
f_105163_,pendingSuggestionsFuture,0,
f_105188_,LOGGER,0,
f_105189_,minecraft,0,
f_105190_,connection,0,
f_105191_,destroyBlockPos,0,
f_105192_,destroyingItem,0,
f_105193_,destroyProgress,0,
f_105194_,destroyTicks,0,
f_105195_,destroyDelay,0,
f_105196_,isDestroying,0,
f_105197_,localPlayerMode,0,
f_105198_,previousLocalPlayerMode,0,
f_105200_,carriedIndex,0,
f_10527_,DEFAULT,2,
f_10528_,BUILT_IN,2,
f_105298_,profile,0,
f_10529_,WORLD,2,
f_105300_,gameMode,0,
f_105301_,latency,0,
f_105304_,tabListDisplayName,0,
f_10530_,SERVER,2,
f_105362_,name,0,
f_105363_,ip,0,
f_105364_,status,0,
f_105365_,motd,0,
f_105366_,ping,0,
f_105367_,protocol,0,
f_105368_,version,0,
f_105370_,playerList,0,
f_105371_,packStatus,0,
f_105393_,name,0,
f_105406_,EXAMPLES,2,
f_105414_,EXAMPLES,2,
f_105425_,LOGGER,0,
f_105426_,minecraft,0,
f_105427_,serverList,0,
f_105449_,LOGGER,0,
f_105450_,connections,0,
f_105471_,val$connection,0,
f_105472_,val$data,0,
f_105473_,val$onPersistentDataChange,0,
f_105474_,this$0,0,
f_105475_,success,0,
f_105476_,receivedPing,0,
f_105477_,pingStart,0,
f_105491_,val$data,0,
f_10550_,EFFECTS_CHANGED,2,
f_10551_,USED_TOTEM,2,
f_105523_,sprites,0,
f_10552_,NETHER_TRAVEL,2,
f_10553_,FISHING_ROD_HOOKED,2,
f_105544_,sprites,0,
f_10554_,CHANNELED_LIGHTNING,2,
f_10555_,SHOT_CROSSBOW,2,
f_105564_,sprites,0,
f_10557_,RAID_WIN,2,
f_10559_,HONEY_BLOCK_SLIDE,2,
f_10560_,BEE_NEST_DESTROYED,2,
f_10561_,TARGET_BLOCK_HIT,2,
f_105620_,sprites,0,
f_10562_,ITEM_USED_ON_BLOCK,2,
f_10563_,GENERATE_LOOT,2,
f_105643_,uo,0,
f_105644_,vo,0,
f_10565_,PLAYER_INTERACTED_WITH_ENTITY,2,
f_10567_,IMPOSSIBLE,2,
f_10568_,PLAYER_KILLED_ENTITY,2,
f_10569_,ENTITY_KILLED_PLAYER,2,
f_10570_,ENTER_BLOCK,2,
f_10571_,INVENTORY_CHANGED,2,
f_10572_,RECIPE_UNLOCKED,2,
f_10573_,PLAYER_HURT_ENTITY,2,
f_10574_,ENTITY_HURT_PLAYER,2,
f_105751_,sprite,0,
f_10575_,ENCHANTED_ITEM,2,
f_10576_,FILLED_BUCKET,2,
f_10577_,BREWED_POTION,2,
f_10578_,CONSTRUCT_BEACON,2,
f_105791_,sprite,0,
f_10579_,USED_ENDER_EYE,2,
f_10580_,SUMMONED_ENTITY,2,
f_105812_,sprites,0,
f_10581_,BRED_ANIMALS,2,
f_10582_,LOCATION,2,
f_105834_,sprites,0,
f_10583_,SLEPT_IN_BED,2,
f_10584_,CURED_ZOMBIE_VILLAGER,2,
f_10585_,TRADE,2,
f_10586_,ITEM_DURABILITY_CHANGED,2,
f_105876_,sprites,0,
f_10587_,LEVITATION,2,
f_10588_,CHANGED_DIMENSION,2,
f_105897_,sprites,0,
f_10589_,TICK,2,
f_10590_,TAME_ANIMAL,2,
f_10591_,PLACED_BLOCK,2,
f_10592_,CONSUME_ITEM,2,
f_105939_,sprite,0,
f_105960_,sprite,0,
f_105981_,sprite,0,
f_10599_,fallbacks,2,
f_106002_,hasHitGround,0,
f_106003_,sprites,0,
f_10600_,LOGGER,2,
f_10601_,type,2,
f_106027_,sprites,0,
f_10602_,namespace,2,
f_106048_,isGlowing,0,
f_106049_,type,0,
f_106083_,fallingParticle,0,
f_106114_,landParticle,0,
f_10630_,message,2,
f_10631_,closed,2,
f_106439_,sprites,0,
f_10645_,LOGGER,2,
f_10646_,total,2,
f_106553_,sprites,0,
f_106574_,sprites,0,
f_106586_,sprites,0,
f_106607_,rotSpeed,0,
f_106608_,sprites,0,
f_106632_,sprite,0,
f_106655_,sprite,0,
f_106695_,engine,0,
f_106696_,fadeR,0,
f_106697_,fadeG,0,
f_106698_,fadeB,0,
f_106699_,hasFade,0,
f_106700_,trail,0,
f_106731_,sprites,0,
f_106752_,explosions,0,
f_106753_,twinkleDelay,0,
f_106754_,life,0,
f_106755_,engine,0,
f_106825_,sprite,0,
f_106861_,sprite,0,
f_10686_,name,2,
f_106882_,sprite,0,
f_10689_,preparationNanos,2,
f_106903_,sprites,0,
f_10690_,reloadNanos,2,
f_106923_,sprites,0,
f_107017_,target,0,
f_107018_,life,0,
f_107052_,sprites,0,
f_107090_,sprite,0,
f_107183_,sprite,0,
f_107205_,stoppedByCollision,0,
f_107206_,INITIAL_AABB,0,
f_107207_,bb,0,
f_107208_,level,0,
f_107209_,xo,0,
f_107210_,yo,0,
f_107211_,zo,0,
f_107212_,x,0,
f_107213_,y,0,
f_107214_,z,0,
f_107215_,xd,0,
f_107216_,yd,0,
f_107217_,zd,0,
f_107218_,onGround,0,
f_107219_,hasPhysics,0,
f_107220_,removed,0,
f_107221_,bbWidth,0,
f_107222_,bbHeight,0,
f_107223_,random,0,
f_107224_,age,0,
f_107225_,lifetime,0,
f_107226_,gravity,0,
f_107279_,textures,0,
f_107287_,level,0,
f_107288_,RENDER_ORDER,0,
f_107289_,particles,0,
f_107290_,trackingEmitters,0,
f_107292_,random,0,
f_107294_,particlesToAdd,0,
f_107434_,NO_RENDER,0,
f_107481_,sprites,0,
f_107505_,sprites,0,
f_107526_,sprites,0,
f_107547_,zStart,0,
f_107548_,xStart,0,
f_107549_,yStart,0,
f_107568_,sprite,0,
f_107609_,sprite,0,
f_10762_,LOGGER,2,
f_107640_,fadeR,0,
f_107641_,fadeG,0,
f_107642_,fadeB,0,
f_107643_,hasFade,0,
f_107644_,sprites,0,
f_107663_,quadSize,0,
f_107694_,sprites,0,
f_107715_,sprites,0,
f_107737_,sprite,0,
f_107758_,RANDOM,0,
f_107759_,sprites,0,
f_107803_,sprite,0,
f_107845_,sprite,0,
f_107866_,sprite,0,
f_107907_,sprites,0,
f_107945_,sprite,0,
f_107989_,sprites,0,
f_10799_,allPreparations,2,
f_10800_,allDone,2,
f_10801_,preparingListeners,2,
f_10802_,listenerCount,2,
f_10803_,startedReloads,2,
f_108040_,sprite,0,
f_10804_,finishedReloads,2,
f_108061_,sprite,0,
f_108082_,sprite,0,
f_108126_,sprite,0,
f_108147_,sprite,0,
f_108168_,sprite,0,
f_108189_,sprite,0,
f_108210_,SUGGEST_SCORE_HOLDERS,2,
f_108211_,EXAMPLES,2,
f_108212_,ERROR_NO_RESULTS,2,
f_108213_,multiple,2,
f_108254_,selector,2,
f_108277_,uo,0,
f_108278_,vo,0,
f_108280_,pos,0,
f_108364_,sprites,0,
f_108385_,lifeTime,0,
f_108386_,particleType,0,
f_108387_,entity,0,
f_108388_,life,0,
f_108405_,sprites,0,
f_108427_,sprites,0,
f_108448_,angle,0,
f_108462_,sprite,0,
f_10846_,val$mainThreadExecutor,2,
f_10847_,val$listener,2,
f_108490_,sprite,0,
f_10849_,this$0,2,
f_108521_,sprites,0,
f_108546_,playerInfo,0,
f_108578_,options,0,
f_108583_,sprintTriggerTime,0,
f_108585_,yBob,0,
f_108586_,xBob,0,
f_108587_,yBobO,0,
f_108588_,xBobO,0,
f_108591_,stats,0,
f_108592_,recipeBook,0,
f_108593_,ambientSoundHandlers,0,
f_108595_,xLast,0,
f_108597_,zLast,0,
f_108598_,yRotLast,0,
f_108599_,xRotLast,0,
f_108600_,lastOnGround,0,
f_108601_,crouching,0,
f_108603_,wasSprinting,0,
f_108604_,positionReminder,0,
f_108605_,flashOnSetHealth,0,
f_108607_,jumpRidingTicks,0,
f_108608_,jumpRidingScale,0,
f_108609_,startedUsingItem,0,
f_108610_,usingItemHand,0,
f_108611_,handsBusy,0,
f_108612_,autoJumpEnabled,0,
f_108613_,autoJumpTime,0,
f_108614_,wasFallFlying,0,
f_108615_,waterVisionTime,0,
f_108616_,showDeathScreen,0,
f_108617_,connection,0,
f_108618_,input,0,
f_108619_,minecraft,0,
f_108780_,items,0,
f_108789_,GRASS_COLOR_RESOLVER,0,
f_108790_,FOLIAGE_COLOR_RESOLVER,0,
f_108791_,WATER_COLOR_RESOLVER,0,
f_108974_,BY_FACING,0,
f_108975_,infos,0,
f_108998_,xFace,0,
f_108999_,yFace,0,
f_109000_,zFace,0,
f_109053_,effectActive,0,
f_109054_,mainCamera,0,
f_109055_,itemInHandRenderer,0,
f_109058_,LOGGER,0,
f_109059_,minecraft,0,
f_109061_,random,0,
f_109062_,renderDistance,0,
f_109064_,renderBuffers,0,
f_109068_,darkenWorldAmount,0,
f_109069_,darkenWorldAmountO,0,
f_109071_,renderBlockOutline,0,
f_109072_,lastScreenshotAttempt,0,
f_109073_,lastActiveTime,0,
f_109074_,lightTexture,0,
f_109075_,overlayTexture,0,
f_109169_,transformation,2,
f_109192_,ERROR_INVALID_VALUE,2,
f_109193_,EXAMPLES,2,
f_109210_,LOGGER,0,
f_109211_,GPU_WARNLIST_LOCATION,0,
f_109212_,warnings,0,
f_109213_,showWarning,0,
f_109214_,warningDismissed,0,
f_109257_,rendererPatterns,0,
f_109258_,versionPatterns,0,
f_109259_,vendorPatterns,0,
f_109275_,TYPE_BY_BLOCK,0,
f_109297_,MAP_BACKGROUND,0,
f_109298_,MAP_BACKGROUND_CHECKERBOARD,0,
f_109299_,minecraft,0,
f_109300_,mainHandItem,0,
f_109301_,offHandItem,0,
f_109302_,mainHandHeight,0,
f_109303_,oMainHandHeight,0,
f_109304_,offHandHeight,0,
f_109305_,oOffHandHeight,0,
f_109306_,entityRenderDispatcher,0,
f_109408_,destroyingBlocks,0,
f_109409_,destructionProgress,0,
f_109425_,prevCamX,0,
f_109426_,prevCamY,0,
f_109427_,prevCamZ,0,
f_109428_,prevCamRotX,0,
f_109429_,prevCamRotY,0,
f_109438_,lastViewDistance,0,
f_10943_,DATE_FORMAT,2,
f_109441_,captureFrustum,0,
f_109442_,capturedFrustum,0,
f_10944_,created,2,
f_10945_,source,2,
f_109461_,minecraft,0,
f_109463_,entityRenderDispatcher,0,
f_109464_,renderBuffers,0,
f_109465_,level,0,
f_109469_,viewArea,0,
f_10946_,expires,2,
f_109477_,ticks,0,
f_10947_,reason,2,
f_109873_,updateLightTexture,0,
f_109874_,blockLightRedFlicker,0,
f_109875_,renderer,0,
f_109876_,minecraft,0,
f_109905_,fixedBuffers,0,
f_109921_,outlineBufferSource,0,
f_109936_,delegate,0,
f_109998_,minecraft,0,
f_109999_,cubeMap,0,
f_110009_,passes,0,
f_110076_,xPos,0,
f_110077_,yPos,0,
f_110078_,width,0,
f_110079_,height,0,
f_110092_,fixedBufferPack,0,
f_110094_,bufferSource,0,
f_110095_,crumblingBufferSource,0,
f_110096_,outlineBufferSource,0,
f_11062_,OLD_IPBANLIST,2,
f_11063_,OLD_USERBANLIST,2,
f_11064_,OLD_OPLIST,2,
f_11065_,OLD_WHITELIST,2,
f_11066_,LOGGER,2,
f_110707_,values,0,
f_110708_,count,0,
f_110709_,cursor,0,
f_110714_,UNDERWATER_LOCATION,0,
f_110731_,SOLID_BLOCK_SHEET,0,
f_110732_,CUTOUT_BLOCK_SHEET,0,
f_110735_,SHULKER_SHEET,0,
f_110736_,BED_SHEET,0,
f_110737_,BANNER_SHEET,0,
f_110738_,SHIELD_SHEET,0,
f_110739_,SIGN_SHEET,0,
f_110740_,CHEST_SHEET,0,
f_110741_,DEFAULT_SHULKER_TEXTURE_LOCATION,0,
f_110742_,SHULKER_TEXTURE_LOCATION,0,
f_110743_,SIGN_MATERIALS,0,
f_110744_,BED_TEXTURES,0,
f_110745_,CHEST_TRAP_LOCATION,0,
f_110746_,CHEST_TRAP_LOCATION_LEFT,0,
f_110747_,CHEST_TRAP_LOCATION_RIGHT,0,
f_110748_,CHEST_XMAS_LOCATION,0,
f_110749_,CHEST_XMAS_LOCATION_LEFT,0,
f_110750_,CHEST_XMAS_LOCATION_RIGHT,0,
f_110751_,CHEST_LOCATION,0,
f_110752_,CHEST_LOCATION_LEFT,0,
f_110753_,CHEST_LOCATION_RIGHT,0,
f_110754_,ENDER_CHEST_LOCATION,0,
f_110755_,SHULKER_BOX_SHEET_TYPE,0,
f_110756_,BED_SHEET_TYPE,0,
f_110757_,BANNER_SHEET_TYPE,0,
f_110758_,SHIELD_SHEET_TYPE,0,
f_110759_,SIGN_SHEET_TYPE,0,
f_110760_,CHEST_SHEET_TYPE,0,
f_110793_,$SwitchMap$net$minecraft$world$level$block$state$properties$ChestType,0,
f_110795_,delegate,0,
f_110796_,sprite,0,
f_110838_,levelRenderer,0,
f_110839_,level,0,
f_110868_,minecraft,0,
f_110869_,screenManager,0,
f_110877_,modelByStateCache,0,
f_110878_,modelManager,0,
f_110899_,blockModelShaper,0,
f_110900_,modelRenderer,0,
f_110901_,liquidBlockRenderer,0,
f_110903_,blockColors,0,
f_110942_,waterOverlay,0,
f_110995_,blockColors,0,
f_110996_,CACHE,0,
f_111102_,$SwitchMap$net$minecraft$core$Direction,0,
f_111110_,corners,0,
f_111111_,doNonCubicWeight,0,
f_111112_,vert0Weights,0,
f_111113_,vert1Weights,0,
f_111114_,vert2Weights,0,
f_111115_,vert3Weights,0,
f_111116_,BY_FACING,0,
f_11112_,val$server,2,
f_11113_,val$userMap,2,
f_11114_,val$bans,2,
f_111185_,vert0,0,
f_111186_,vert1,0,
f_111187_,vert2,0,
f_111188_,vert3,0,
f_111189_,BY_FACING,0,
f_111214_,enabled,0,
f_111215_,colorCache,0,
f_111216_,brightnessCache,0,
f_111232_,this$0,0,
f_111239_,this$0,0,
f_11124_,val$server,2,
f_11125_,val$opsList,2,
f_111271_,EXAMPLES,2,
f_111272_,ERROR_UNKNOWN_SLOT,2,
f_111293_,tintIndex,0,
f_111294_,direction,0,
f_111295_,sprite,0,
f_111296_,shade,0,
f_111308_,from,0,
f_111309_,to,0,
f_111310_,faces,0,
f_111311_,rotation,0,
f_111312_,shade,0,
f_11134_,val$server,2,
f_111354_,cullForDirection,0,
f_111355_,tintIndex,0,
f_111356_,texture,0,
f_11135_,val$whitelist,2,
f_111378_,origin,0,
f_111381_,rescale,0,
f_111415_,GSON,0,
f_111418_,parent,0,
f_111423_,guiLight,0,
f_111425_,transforms,0,
f_11144_,val$server,2,
f_11145_,val$profiles,2,
f_111533_,multiPart,0,
f_11154_,val$server,2,
f_11155_,val$worldNewPlayerDirectory,2,
f_11156_,val$unknownPlayerDirectory,2,
f_11157_,val$worldPlayerDirectory,2,
f_11158_,val$names,2,
f_111635_,LAYERS,0,
f_111754_,NO_TRANSFORM,0,
f_111755_,rotation,0,
f_111756_,translation,0,
f_111757_,scale,0,
f_111769_,DEFAULT_ROTATION,0,
f_111770_,DEFAULT_TRANSLATION,0,
f_111771_,DEFAULT_SCALE,0,
f_111786_,NO_TRANSFORMS,0,
f_111787_,thirdPersonLeftHand,0,
f_111788_,thirdPersonRightHand,0,
f_111789_,firstPersonLeftHand,0,
f_111790_,firstPersonRightHand,0,
f_111791_,head,0,
f_111792_,gui,0,
f_111793_,ground,0,
f_111794_,fixed,0,
f_111874_,modelLocation,0,
f_11188_,LOGGER,2,
f_11189_,USERBANLIST_FILE,2,
f_11190_,IPBANLIST_FILE,2,
f_11191_,OPLIST_FILE,2,
f_11192_,WHITELIST_FILE,2,
f_11194_,BAN_DATE_FORMAT,2,
f_11195_,server,2,
f_11196_,players,2,
f_11197_,playersByUUID,2,
f_11198_,bans,2,
f_11199_,ipBans,2,
f_11200_,ops,2,
f_112015_,condition,0,
f_112016_,variant,0,
f_11201_,whitelist,2,
f_11202_,stats,2,
f_11203_,advancements,2,
f_11204_,playerIo,2,
f_11207_,viewDistance,2,
f_112084_,EXAMPLES,2,
f_112085_,ERROR_TEAM_NOT_FOUND,2,
f_112102_,BEAM_LOCATION,0,
f_11210_,sendAllPlayerInfoIn,2,
f_112251_,renderers,0,
f_112253_,font,0,
f_112359_,xmasTextures,0,
f_112378_,SHELL_TEXTURE,0,
f_112379_,ACTIVE_SHELL_TEXTURE,0,
f_112380_,WIND_TEXTURE,0,
f_112381_,VERTICAL_WIND_TEXTURE,0,
f_112382_,OPEN_EYE_TEXTURE,0,
f_112383_,CLOSED_EYE_TEXTURE,0,
f_112384_,eye,0,
f_112385_,wind,0,
f_112386_,shell,0,
f_112387_,cage,0,
f_112406_,bookModel,0,
f_112424_,bookModel,0,
f_112466_,model,0,
f_112519_,SKIN_BY_TYPE,0,
f_112598_,BEAM_LOCATION,0,
f_112949_,DX,0,
f_112950_,DZ,0,
f_112951_,DY,0,
f_112952_,DIRECTIONS,0,
f_112953_,bitSet,0,
f_112954_,INDEX_OF_EDGES,0,
f_112955_,empty,0,
f_112977_,$SwitchMap$net$minecraft$core$Direction,0,
f_112979_,FACINGS,0,
f_112980_,data,0,
f_112996_,camX,0,
f_112997_,camY,0,
f_112998_,camZ,0,
f_113031_,EXAMPLES,2,
f_113032_,ERROR_INVALID_UNIT,2,
f_113034_,UNITS,2,
f_113048_,minecraft,0,
f_113051_,lastLookedAtUuid,0,
f_11317_,this$0,2,
f_113194_,minecraft,0,
f_113197_,lastLookedAtUuid,0,
f_113354_,minecraft,0,
f_113363_,minecraft,0,
f_113364_,lastUpdateTime,0,
f_113365_,radius,0,
f_113366_,data,0,
f_113378_,clientData,0,
f_113379_,serverData,0,
f_113400_,minecraft,0,
f_113401_,lastUpdateTime,0,
f_113402_,shapes,0,
f_113543_,minecraft,0,
f_11356_,bypassesPlayerLimit,2,
f_113570_,minecraft,0,
f_113581_,$SwitchMap$net$minecraft$world$level$levelgen$Heightmap$Types,0,
f_113583_,minecraft,0,
f_113647_,minecraft,0,
f_113666_,minecraft,0,
f_11369_,user,2,
